device,hum_01,hum_02,hygro_01,lux_01,published_at,temp_01,temp_02
SYS02_1,"[69.9, 69.9, 69.9, 69.9, 69.9, 69.9, 69.9, 69.9, 69.9, 69.9]","[49, 49, 49, 49, 49, 49, 49, 49, 49, 49]","[3146, 3153, 3075, 3093, 3202, 3146, 3122, 3208, 3076, 3098]","[173.288, 172.317, 170.87, 173.288, 171.833, 169.435, 172.802, 170.39, 171.351, 170.87]",2023-05-04T17:00:04.598Z,"[23.2, 23.2, 23.2, 23.2, 23.2, 23.2, 23.2, 23.2, 23.2, 23.2]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[70.5, 70.5, 70.5, 70.5, 70.5, 70.5, 70.5, 70.5, 70.5, 70.5]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[3096, 3198, 3113, 3073, 3097, 3101, 3156, 3087, 3026, 3193]","[172.802, 169.912, 174.265, 173.776, 171.351, 172.317, 171.833, 174.265, 173.776, 173.776]",2023-05-04T17:15:03.260Z,"[24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[71.2, 71.2, 71.2, 71.2, 71.2, 71.2, 71.2, 71.2, 71.2, 71.2]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3115, 3168, 3043, 3089, 3136, 2995, 3130, 3087, 3085, 3134]","[169.912, 173.288, 171.833, 169.435, 171.351, 172.802, 169.435, 171.351, 174.756, 174.265]",2023-05-04T17:30:02.925Z,"[24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[71.7, 71.7, 71.7, 71.7, 71.7, 71.7, 71.7, 71.7, 71.7, 71.7]","[53, 53, 53, 53, 53, 53, 53, 53, 53, 53]","[3104, 3113, 3141, 3212, 3044, 3144, 3082, 3110, 3080, 3092]","[173.288, 173.288, 172.802, 173.288, 170.87, 170.39, 171.833, 172.802, 175.248, 171.351]",2023-05-04T17:45:03.957Z,"[24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4]","[108, 108, 108, 108, 108, 108, 108, 108, 108, 108]","[3133, 3114, 3122, 3129, 3182, 3171, 3086, 3135, 3102, 3070]","[168.96, 171.833, 171.833, 171.351, 168.96, 168.96, 171.351, 170.87, 168.485, 171.833]",2023-05-04T18:00:05.907Z,"[50.3, 50.3, 50.3, 50.3, 50.3, 50.3, 50.3, 50.3, 50.3, 50.3]","[54, 54, 54, 54, 54, 54, 54, 54, 54, 54]"
SYS02_1,"[72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4]","[53, 53, 53, 53, 53, 53, 53, 53, 53, 53]","[3062, 3112, 3106, 3099, 3162, 3098, 3108, 3065, 3176, 3044]","[172.802, 172.317, 173.776, 173.776, 173.776, 173.776, 173.288, 171.351, 173.776, 172.802]",2023-05-04T18:15:03.560Z,"[25.4, 25.4, 25.4, 25.4, 25.4, 25.4, 25.4, 25.4, 25.4, 25.4]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]"
SYS02_1,"[72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4, 72.4]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[3161, 3124, 3036, 3149, 3088, 3150, 3127, 3117, 3110, 3090]","[171.351, 172.317, 171.351, 171.833, 173.776, 172.802, 171.833, 171.833, 171.833, 167.071]",2023-05-04T18:30:04.260Z,"[25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]"
SYS02_1,"[71.2, 71.2, 71.2, 71.2, 71.2, 71.2, 71.2, 71.2, 71.2, 71.2]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[3090, 3152, 3132, 3177, 3115, 3186, 3162, 3079, 3094, 3181]","[173.776, 175.248, 172.802, 171.351, 172.802, 176.732, 172.802, 172.802, 171.833, 173.776]",2023-05-04T18:45:03.887Z,"[25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]"
SYS02_1,"[70.7, 70.7, 70.7, 70.7, 70.7, 70.7, 70.7, 70.7, 70.7, 70.7]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3115, 3128, 3113, 3171, 3153, 3157, 3108, 3077, 3078, 3105]","[174.756, 170.39, 172.317, 170.87, 172.802, 172.802, 169.435, 174.265, 173.288, 172.317]",2023-05-04T19:00:02.929Z,"[25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]"
SYS02_1,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3185, 3094, 3105, 3255, 3104, 3233, 3223, 3138, 3113, 3154]","[171.351, 172.802, 171.351, 173.288, 172.317, 174.265, 175.248, 176.732, 173.288, 176.732]",2023-05-04T19:15:03.585Z,"[25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]"
SYS02_1,"[69.2, 69.2, 69.2, 69.2, 69.2, 69.2, 69.2, 69.2, 69.2, 69.2]","[43, 43, 43, 43, 43, 43, 43, 43, 43, 43]","[3090, 3120, 3062, 3159, 3138, 3117, 3132, 3219, 3099, 3176]","[172.802, 171.833, 173.288, 173.776, 172.317, 172.802, 174.756, 175.248, 171.833, 172.317]",2023-05-04T19:30:04.256Z,"[25.7, 25.7, 25.7, 25.7, 25.7, 25.7, 25.7, 25.7, 25.7, 25.7]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]"
SYS02_1,"[66.8, 66.8, 66.8, 66.8, 66.8, 66.8, 66.8, 66.8, 66.8, 66.8]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]","[3132, 3175, 3065, 3139, 3019, 3180, 3089, 3103, 3172, 3149]","[171.833, 172.802, 173.288, 170.39, 173.776, 173.288, 172.317, 172.317, 173.776, 173.288]",2023-05-04T19:45:03.915Z,"[25.4, 25.4, 25.4, 25.4, 25.4, 25.4, 25.4, 25.4, 25.4, 25.4]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]"
SYS02_1,"[68.2, 68.2, 68.2, 68.2, 68.2, 68.2, 68.2, 68.2, 68.2, 68.2]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]","[3102, 3122, 3199, 3089, 3100, 3174, 3147, 3124, 3148, 3177]","[171.833, 173.776, 172.317, 172.802, 172.802, 173.776, 172.802, 173.776, 171.351, 171.351]",2023-05-04T20:00:02.972Z,"[25.3, 25.3, 25.3, 25.3, 25.3, 25.3, 25.3, 25.3, 25.3, 25.3]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3168, 3062, 3142, 3141, 3124, 3066, 3172, 3176, 3123, 3197]","[173.776, 172.802, 171.833, 175.248, 173.288, 174.265, 174.265, 174.756, 173.776, 175.248]",2023-05-04T20:15:05.616Z,"[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[68.7, 68.7, 68.7, 68.7, 68.7, 68.7, 68.7, 68.7, 68.7, 68.7]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3113, 3231, 3125, 3207, 3070, 3099, 3110, 3157, 3073, 3176]","[173.776, 173.776, 172.802, 175.741, 174.756, 173.776, 174.265, 176.236, 175.248, 174.265]",2023-05-04T20:30:03.283Z,"[25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[68.9, 68.9, 68.9, 68.9, 68.9, 68.9, 68.9, 68.9, 68.9, 68.9]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[3116, 3073, 3149, 3160, 3079, 3145, 3045, 3202, 3093, 3159]","[172.802, 169.912, 173.776, 172.802, 170.39, 174.265, 174.265, 172.317, 172.802, 174.265]",2023-05-04T20:45:03.951Z,"[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]","[52, 52, 52, 52, 52, 52, 52, 52, 52, 52]"
SYS02_1,"[68.6, 68.6, 68.6, 68.6, 68.6, 68.6, 68.6, 68.6, 68.6, 68.6]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[3085, 3120, 3145, 3162, 3099, 3068, 3213, 3113, 3086, 3082]","[173.288, 172.802, 174.265, 173.288, 173.776, 174.756, 168.485, 171.833, 173.776, 173.776]",2023-05-04T21:00:04.613Z,"[24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[69, 69, 69, 69, 69, 69, 69, 69, 69, 69]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","[3112, 3078, 3158, 3172, 3228, 3134, 3142, 3058, 3129, 3157]","[172.802, 171.833, 174.756, 171.833, 171.833, 171.351, 172.802, 169.912, 174.265, 172.317]",2023-05-04T21:15:05.548Z,"[50.3, 50.3, 50.3, 50.3, 50.3, 50.3, 50.3, 50.3, 50.3, 50.3]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[68.9, 68.9, 68.9, 68.9, 68.9, 68.9, 68.9, 68.9, 68.9, 68.9]","[49, 49, 49, 49, 49, 49, 49, 49, 49, 49]","[3097, 3117, 3118, 3082, 3089, 3192, 3154, 3158, 3165, 3204]","[172.317, 175.741, 173.776, 172.317, 174.756, 172.317, 172.317, 173.288, 172.802, 172.802]",2023-05-04T21:30:04.210Z,"[25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[69.4, 69.4, 69.4, 69.4, 69.4, 69.4, 69.4, 69.4, 69.4, 69.4]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3163, 3116, 3109, 3244, 3027, 3139, 3226, 3021, 3028, 3146]","[174.756, 169.912, 172.317, 174.265, 172.317, 173.776, 173.288, 172.317, 171.351, 174.756]",2023-05-04T21:45:03.874Z,"[25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[69.1, 69.1, 69.1, 69.1, 69.1, 69.1, 69.1, 69.1, 69.1, 69.1]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3061, 3106, 3103, 3079, 3153, 3145, 3132, 3005, 3141, 3210]","[172.802, 173.776, 172.317, 171.351, 173.776, 172.802, 171.833, 171.833, 174.265, 172.802]",2023-05-04T22:00:03.913Z,"[25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[69.5, 69.5, 69.5, 69.5, 69.5, 69.5, 69.5, 69.5, 69.5, 69.5]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3054, 3146, 3159, 3135, 3116, 3040, 3220, 3169, 3125, 3197]","[171.351, 173.288, 172.802, 171.833, 172.317, 171.833, 172.802, 172.317, 173.288, 175.248]",2023-05-04T22:15:02.951Z,"[25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[69.2, 69.2, 69.2, 69.2, 69.2, 69.2, 69.2, 69.2, 69.2, 69.2]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]","[3142, 3161, 3165, 3091, 3165, 3277, 3100, 3118, 3163, 3110]","[175.741, 174.756, 174.265, 173.776, 173.288, 172.802, 174.756, 173.288, 175.741, 174.265]",2023-05-04T22:30:03.613Z,"[25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[66.7, 66.7, 66.7, 66.7, 66.7, 66.7, 66.7, 66.7, 66.7, 66.7]","[44, 44, 44, 44, 44, 44, 44, 44, 44, 44]","[3080, 3103, 3136, 3115, 3109, 3173, 3089, 3145, 3041, 3132]","[173.776, 172.802, 173.776, 173.288, 172.802, 172.802, 171.833, 170.87, 172.802, 171.833]",2023-05-04T22:45:04.277Z,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3185, 3127, 3197, 3060, 3128, 3099, 3220, 3140, 3168, 3112]","[170.39, 173.776, 172.802, 171.351, 172.802, 172.802, 173.288, 170.39, 172.802, 173.776]",2023-05-04T23:00:02.973Z,"[24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[67.6, 67.6, 67.6, 67.6, 67.6, 67.6, 67.6, 67.6, 67.6, 67.6]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3132, 3183, 3078, 3069, 3153, 3136, 3115, 3135, 3154, 3171]","[173.776, 174.265, 170.39, 172.317, 171.833, 173.288, 173.776, 172.317, 174.265, 174.265]",2023-05-04T23:15:04.603Z,"[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[67.9, 67.9, 67.9, 67.9, 67.9, 67.9, 67.9, 67.9, 67.9, 67.9]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3186, 3103, 3064, 3157, 3176, 3096, 3139, 3178, 3197, 3201]","[175.741, 171.351, 175.741, 171.351, 171.351, 172.317, 171.833, 170.87, 172.317, 172.802]",2023-05-04T23:30:03.262Z,"[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[67.9, 67.9, 67.9, 67.9, 67.9, 67.9, 67.9, 67.9, 67.9, 67.9]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3112, 3160, 3123, 3175, 3099, 3194, 3055, 3149, 3147, 3068]","[173.288, 172.317, 175.248, 171.833, 170.39, 171.833, 173.288, 172.317, 172.802, 174.265]",2023-05-04T23:45:02.925Z,"[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3159, 3165, 3149, 3166, 3101, 3014, 3080, 3087, 3096, 3166]","[172.802, 172.317, 173.288, 175.248, 171.351, 171.833, 170.87, 171.351, 172.317, 174.265]",2023-05-05T00:00:04.958Z,"[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[67.3, 67.3, 67.3, 67.3, 67.3, 67.3, 67.3, 67.3, 67.3, 67.3]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3163, 2959, 3138, 3141, 3100, 3111, 3086, 3156, 3108, 3101]","[174.756, 172.802, 175.248, 172.317, 173.288, 173.776, 175.248, 177.229, 174.265, 173.288]",2023-05-05T00:15:03.621Z,"[24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[67.8, 67.8, 67.8, 67.8, 67.8, 67.8, 67.8, 67.8, 67.8, 67.8]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3084, 3074, 3072, 3104, 3163, 3154, 3130, 3098, 3137, 3012]","[174.265, 171.351, 173.288, 174.265, 174.756, 172.802, 173.288, 172.802, 172.802, 174.265]",2023-05-05T00:30:03.284Z,"[24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[69.6, 69.6, 69.6, 69.6, 69.6, 69.6, 69.6, 69.6, 69.6, 69.6]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3064, 3135, 3169, 3117, 3125, 3110, 3149, 3166, 3101, 3122]","[172.317, 173.288, 173.776, 174.756, 173.776, 173.776, 174.265, 172.317, 171.833, 173.776]",2023-05-05T00:45:03.340Z,"[24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7, 24.7]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[70.9, 70.9, 70.9, 70.9, 70.9, 70.9, 70.9, 70.9, 70.9, 70.9]","[49, 49, 49, 49, 49, 49, 49, 49, 49, 49]","[3064, 3019, 3124, 3170, 3202, 3199, 3171, 3181, 3054, 3190]","[172.317, 174.756, 173.776, 174.265, 172.802, 172.317, 172.317, 171.351, 175.248, 173.288]",2023-05-05T01:00:04.370Z,"[25.5, 25.5, 25.5, 25.5, 25.5, 25.5, 25.5, 25.5, 25.5, 25.5]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[71.6, 71.6, 71.6, 71.6, 71.6, 71.6, 71.6, 71.6, 71.6, 71.6]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3159, 3040, 3173, 3156, 3158, 3129, 3234, 3123, 3037, 3132]","[170.87, 173.288, 170.39, 171.351, 171.351, 169.435, 168.96, 171.833, 170.87, 171.833]",2023-05-05T01:15:03.020Z,"[24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[71.7, 71.7, 71.7, 71.7, 71.7, 71.7, 71.7, 71.7, 71.7, 71.7]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[3176, 3087, 3133, 3146, 3055, 3193, 3170, 3207, 3069, 3156]","[173.288, 172.317, 170.39, 173.776, 172.317, 172.317, 172.317, 170.87, 170.87, 171.833]",2023-05-05T01:30:03.691Z,"[24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9, 24.9]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[71.1, 71.1, 71.1, 71.1, 71.1, 71.1, 71.1, 71.1, 71.1, 71.1]","[52, 52, 52, 52, 52, 52, 52, 52, 52, 52]","[3044, 3182, 3230, 3189, 3162, 3064, 3134, 3084, 3128, 3192]","[3.90878, 3.99767, 3.85423, 3.73689, 4.15811, 4.1232, 4.22883, 4.31286, 4.325, 4.33718]",2023-05-05T01:45:03.350Z,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6]","[55, 55, 55, 55, 55, 55, 55, 55, 55, 55]","[3114, 3236, 3178, 3176, 3115, 3062, 3171, 3085, 3114, 3192]","[4.30076, 4.0771, 4.20513, 3.85423, 3.91978, 3.90878, 3.86508, 3.68473, 3.7474, 3.6028]",2023-05-05T02:00:04.444Z,"[24.1, 24.1, 24.1, 24.1, 24.1, 24.1, 24.1, 24.1, 24.1, 24.1]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[76.8, 76.8, 76.8, 76.8, 76.8, 76.8, 76.8, 76.8, 76.8, 76.8]","[56, 56, 56, 56, 56, 56, 56, 56, 56, 56]","[3187, 3115, 3115, 3058, 3106, 3221, 3149, 3054, 3137, 3113]","[4.13481, 4.19333, 4.33718, 3.55252, 4.15811, 4.0202, 4.0771, 4.04287, 3.88687, 3.85423]",2023-05-05T02:15:04.057Z,"[23.3, 23.3, 23.3, 23.3, 23.3, 23.3, 23.3, 23.3, 23.3, 23.3]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
SYS02_1,"[78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6]","[59, 59, 59, 59, 59, 59, 59, 59, 59, 59]","[3054, 3194, 3180, 3142, 3072, 3160, 3141, 3076, 3060, 3204]","[3.7474, 3.7474, 3.85423, 3.94188, 3.9641, 4.03152, 4.04287, 4.14644, 4.19333, 4.26464]",2023-05-05T02:30:03.102Z,"[22.8, 22.8, 22.8, 22.8, 22.8, 22.8, 22.8, 22.8, 22.8, 22.8]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
SYS02_1,"[79.5, 79.5, 79.5, 79.5, 79.5, 79.5, 79.5, 79.5, 79.5, 79.5]","[59, 59, 59, 59, 59, 59, 59, 59, 59, 59]","[3085, 3132, 3072, 3042, 3070, 3078, 3141, 3166, 3121, 3099]","[3.64354, 3.62311, 3.65379, 3.76853, 3.81114, 3.85423, 3.9641, 3.94188, 4.0202, 3.47353]",2023-05-05T02:45:02.790Z,"[22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
SYS02_1,"[79.7, 79.7, 79.7, 79.7, 79.7, 79.7, 79.7, 79.7, 79.7, 79.7]","[61, 61, 61, 61, 61, 61, 61, 61, 61, 61]","[3180, 3086, 3147, 3145, 3208, 3024, 3151, 3087, 3111, 3145]","[4.05425, 3.91978, 3.85423, 3.83262, 3.7474, 3.66408, 3.64354, 3.52269, 3.38677, 3.51281]",2023-05-05T03:00:04.796Z,"[22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
SYS02_1,"[159.4, 159.4, 159.4, 159.4, 159.4, 159.4, 159.4, 159.4, 159.4, 159.4]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 63]","[3076, 3157, 3111, 3168, 3180, 3160, 3125, 3070, 3171, 3082]","[4.20513, 4.14644, 3.81114, 3.83262, 3.99767, 3.83262, 3.76853, 3.75795, 3.66408, 3.61294]",2023-05-05T03:15:04.454Z,"[44.3, 44.3, 44.3, 44.3, 44.3, 44.3, 44.3, 44.3, 44.3, 44.3]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
SYS02_1,"[80.2, 80.2, 80.2, 80.2, 80.2, 80.2, 80.2, 80.2, 80.2, 80.2]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[3118, 3007, 3158, 3097, 3145, 3081, 3178, 3164, 3098, 3058]","[4.31286, 4.27665, 4.15811, 4.18156, 4.05425, 4.00892, 3.93081, 3.93081, 3.84341, 3.7264]",2023-05-05T03:30:04.122Z,"[21.9, 21.9, 21.9, 21.9, 21.9, 21.9, 21.9, 21.9, 21.9, 21.9]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]"
SYS02_1,"[80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[3076, 3180, 3043, 3127, 3134, 3079, 3183, 3200, 3099, 3132]","[3.94188, 3.93081, 3.82187, 3.66408, 3.66408, 3.68473, 3.56252, 3.46378, 3.23783, 3.40586]",2023-05-05T03:45:04.790Z,"[21.8, 21.8, 21.8, 21.8, 21.8, 21.8, 21.8, 21.8, 21.8, 21.8]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[80.9, 80.9, 80.9, 80.9, 80.9, 80.9, 80.9, 80.9, 80.9, 80.9]","[66, 66, 66, 66, 66, 66, 66, 66, 66, 66]","[3145, 3116, 3027, 3184, 3062, 3015, 3096, 3141, 3159, 3190]","[3.9641, 3.84341, 4.11163, 4.1232, 4.16982, 4.16982, 4.20513, 4.24074, 4.22883, 4.22883]",2023-05-05T04:00:03.452Z,"[21.6, 21.6, 21.6, 21.6, 21.6, 21.6, 21.6, 21.6, 21.6, 21.6]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[81.3, 81.3, 81.3, 81.3, 81.3, 81.3, 81.3, 81.3, 81.3, 81.3]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3096, 3141, 3054, 3133, 3121, 3063, 3133, 3140, 3135, 3104]","[3.78977, 3.73689, 3.83262, 3.85423, 3.85423, 3.98645, 4.05425, 4.11163, 4.27665, 3.99767]",2023-05-05T04:15:03.122Z,"[21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]","[70, 70, 70, 70, 70, 70, 70, 70, 70, 70]","[3110, 3077, 3168, 3084, 3161, 3214, 3045, 3075, 3054, 3097]","[4.19333, 4.21697, 4.14644, 4.04287, 4.03152, 3.87596, 3.84341, 3.88687, 3.78977, 3.70551]",2023-05-05T04:30:04.163Z,"[21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[82.5, 82.5, 82.5, 82.5, 82.5, 82.5, 82.5, 82.5, 82.5, 82.5]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3158, 3051, 3079, 3114, 3154, 3158, 3070, 3145, 3153, 3117]","[3.76853, 3.54255, 3.62311, 3.66408, 3.7474, 3.83262, 3.84341, 3.88687, 3.84341, 4.20513]",2023-05-05T04:45:02.830Z,"[21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5, 21.5]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[82.1, 82.1, 82.1, 82.1, 82.1, 82.1, 82.1, 82.1, 82.1, 82.1]","[71, 71, 71, 71, 71, 71, 71, 71, 71, 71]","[3178, 3126, 3197, 3140, 3129, 3137, 3077, 3118, 3110, 3056]","[3.90878, 3.90878, 3.95297, 4.0202, 4.11163, 4.0771, 4.28869, 4.03152, 4.13481, 4.14644]",2023-05-05T05:00:03.490Z,"[21.4, 21.4, 21.4, 21.4, 21.4, 21.4, 21.4, 21.4, 21.4, 21.4]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
